transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud,out_degree,in_degree,total_sent,total_received,avg_sent,shared_device_count,shared_ip_count,fraud_out,fraud_in,total_degree
TXN00006079,2024-01-14 01:48:00,ACC000091,ACC000740,439.72,PAYMENT,c850ebc6-2838,192.168.1.245,0,10,8,4681.7,1697.3000000000002,468.17,9,10,0,0,18
TXN00006080,2024-02-20 22:19:10,ACC000913,ACC000754,43120.55,DEBIT,eb20f763-5ad3,192.168.229.73,1,14,23,243091.43999999997,448791.55000000005,17363.67428571429,13,13,8,13,37
TXN00006081,2024-02-22 12:20:23,ACC000070,ACC000359,435.64,TRANSFER,ba1dad1e-3700,192.168.104.83,0,9,8,3877.9699999999993,3671.68,430.8855555555556,9,9,0,0,17
TXN00006082,2024-10-02 13:48:32,ACC000670,ACC000926,341.09,CASH_OUT,b1213f4c-455f,192.168.118.59,0,15,14,8043.34,6344.099999999999,536.2226666666666,14,15,0,0,29
TXN00006083,2024-08-13 15:31:46,ACC000011,ACC000509,525.47,DEBIT,ec4ee5c0-14af,192.168.113.229,0,16,7,9213.02,3893.86,575.8137500000001,16,15,0,0,23
TXN00006084,2024-05-01 23:05:20,ACC000769,ACC000332,58.62,CASH_OUT,d6baa7b4-680a,192.168.195.154,0,10,16,3325.3899999999994,10644.27,332.539,10,10,0,0,26
TXN00006085,2024-08-09 21:37:34,ACC000319,ACC000390,446.15,CASH_OUT,258a2ddd-e202,192.168.46.235,0,13,10,7133.789999999999,6340.79,548.7530769230768,13,12,0,0,23
TXN00006086,2024-03-28 14:47:28,ACC000670,ACC000181,562.12,DEBIT,eb20f763-5ad3,192.168.184.78,0,15,14,8043.34,6344.099999999999,536.2226666666666,14,15,0,0,29
TXN00006087,2024-12-19 03:34:23,ACC000224,ACC000872,336.44,DEBIT,59c108e8-4e12,192.168.234.75,0,11,14,3853.63,9987.579999999998,350.33,11,11,0,0,25
TXN00006088,2024-05-31 22:34:26,ACC000845,ACC000989,124.85,TRANSFER,725f108e-b669,192.168.126.12,0,12,7,8123.09,4369.66,676.9241666666667,12,11,0,0,19
TXN00006089,2024-10-18 17:56:22,ACC000340,ACC000242,369.24,DEBIT,72070ab1-fab7,192.168.42.97,0,12,8,5426.799999999999,3257.24,452.23333333333323,12,12,0,0,20
TXN00006090,2024-03-19 08:21:54,ACC000736,ACC000761,531.96,CASH_OUT,3ba9b586-f835,192.168.203.200,0,12,10,7312.1900000000005,6742.450000000001,609.3491666666667,12,12,0,0,22
TXN00006091,2024-10-26 20:15:41,ACC000503,ACC000865,475.12,PAYMENT,f5b89277-e651,192.168.23.142,0,10,7,5318.639999999999,2081.04,531.8639999999999,10,9,0,0,17
TXN00006092,2024-02-18 07:30:55,ACC000358,ACC000571,64.67,DEBIT,1dc4c9d4-5baa,192.168.178.90,0,7,10,4043.86,4535.110000000001,577.6942857142857,7,7,0,0,17
TXN00006093,2024-03-01 06:27:58,ACC000419,ACC000547,12.52,CASH_OUT,acea1d42-22e1,192.168.40.211,0,10,10,4087.9900000000002,5632.82,408.79900000000004,10,10,0,0,20
TXN00006094,2024-05-14 20:09:16,ACC000775,ACC000103,668.75,PAYMENT,e08ca288-dfcf,192.168.252.237,0,16,8,9149.44,2592.4,571.84,15,16,0,0,24
TXN00006095,2024-08-25 03:11:47,ACC000845,ACC000469,7.21,PAYMENT,0ada9503-596c,192.168.85.135,0,12,7,8123.09,4369.66,676.9241666666667,12,11,0,0,19
TXN00006096,2024-08-04 02:23:43,ACC000403,ACC000463,90.66,DEBIT,07e6a2c8-6571,192.168.202.44,0,4,8,1981.3500000000001,3498.3,495.3375,4,4,0,0,12
TXN00006097,2024-04-12 11:41:54,ACC000867,ACC000428,248.35,DEBIT,cc2bfbd8-8419,192.168.4.172,0,13,10,4927.33,6705.84,379.0253846153846,13,13,0,0,23
TXN00006098,2024-09-03 01:38:57,ACC000957,ACC000359,652.23,DEBIT,be6c83b1-29ae,192.168.254.197,0,11,7,6070.49,2634.93,551.8627272727272,11,11,0,0,18
TXN00006099,2024-02-01 08:45:57,ACC000975,ACC000156,163.07,TRANSFER,9e5ea1d3-f777,192.168.250.55,0,15,8,7748.780000000001,2092.6899999999996,516.5853333333334,15,15,0,0,23
TXN00006100,2024-08-11 07:24:44,ACC000979,ACC000948,514.81,DEBIT,277897b3-6bc7,192.168.244.234,0,14,5,5338.079999999999,946.1199999999999,381.2914285714286,13,13,0,0,19
TXN00006101,2024-10-02 19:22:08,ACC000905,ACC000418,0.54,CASH_OUT,71e6d585-8c03,192.168.206.147,0,7,9,4110.32,2941.5000000000005,587.1885714285714,7,7,0,0,16
TXN00006102,2024-04-27 09:55:29,ACC000809,ACC000638,651.34,DEBIT,c34e5b38-89c6,192.168.24.165,0,8,13,4574.530000000001,3993.7900000000004,571.8162500000001,8,8,0,0,21
TXN00006103,2024-12-07 09:17:28,ACC000849,ACC000082,495.3,TRANSFER,80292516-f1d4,192.168.239.111,0,13,9,6788.89,4869.96,522.2223076923076,13,13,0,0,22
TXN00006104,2024-05-20 19:28:51,ACC000654,ACC000212,157.51,TRANSFER,632de34a-57af,192.168.21.177,0,28,16,409789.91000000003,254331.10000000003,14635.353928571429,27,23,14,10,44
TXN00006105,2024-08-08 00:14:56,ACC000422,ACC000998,251.57,CASH_OUT,c701abc0-99c3,192.168.71.34,0,11,6,9662.78,3742.7000000000003,878.4345454545455,10,11,0,0,17
TXN00006106,2024-01-14 05:20:47,ACC000459,ACC000890,48955.63,PAYMENT,cf8f74b7-a210,192.168.70.160,1,23,15,301972.7,215396.09,13129.247826086958,22,22,10,6,38
TXN00006107,2024-05-31 02:29:41,ACC000128,ACC000240,555.87,CASH_OUT,2854d341-71ed,192.168.33.124,0,15,8,10247.42,2031.0500000000002,683.1613333333333,15,15,0,0,23
TXN00006108,2024-02-25 01:19:27,ACC000831,ACC000214,375.49,CASH_OUT,05fd3a57-1932,192.168.102.209,0,10,6,3657.66,2851.66,365.76599999999996,9,10,0,0,16
TXN00006109,2024-02-06 11:48:22,ACC000743,ACC000429,639.62,DEBIT,6da048e4-5fbb,192.168.8.32,0,9,18,7702.79,10089.420000000002,855.8655555555556,9,9,0,0,27
TXN00006110,2024-06-08 15:04:50,ACC000560,ACC000156,895.47,TRANSFER,2c52853e-ff0d,192.168.84.58,0,12,10,10345.37,4428.9400000000005,862.1141666666667,12,11,0,0,22
TXN00006111,2024-01-07 11:14:52,ACC000344,ACC000809,166.65,CASH_OUT,cddaf428-cd1d,192.168.32.116,0,26,22,433562.10000000003,298123.16,16675.465384615385,20,22,14,13,48
TXN00006112,2024-10-06 04:52:27,ACC000619,ACC000755,329.8,PAYMENT,e933dfd0-09f7,192.168.126.177,0,9,12,3826.1600000000008,5828.4400000000005,425.128888888889,9,8,0,0,21
TXN00006113,2024-04-27 16:25:10,ACC000365,ACC000262,1225.04,PAYMENT,8a826313-e7db,192.168.81.246,0,6,5,1824.8699999999997,1667.03,304.1449999999999,6,6,0,0,11
TXN00006114,2024-04-02 10:44:05,ACC000017,ACC000993,77.45,CASH_OUT,428a0d44-09ce,192.168.245.81,0,12,12,5203.649999999999,7067.130000000001,433.6375,12,12,0,0,24
TXN00006115,2024-07-15 19:39:07,ACC000820,ACC000289,230.85,TRANSFER,10fc103d-9c3a,192.168.75.129,0,13,10,5010.200000000001,4285.900000000001,385.4000000000001,13,12,0,0,23
TXN00006116,2024-10-10 10:23:16,ACC000784,ACC000126,345.06,DEBIT,03b97897-00a5,192.168.158.131,0,9,7,6086.74,1229.75,676.3044444444444,9,9,0,0,16
TXN00006117,2024-05-06 05:35:06,ACC000792,ACC000200,53.29,TRANSFER,71e6d585-8c03,192.168.70.124,0,9,6,7309.91,4545.68,812.2122222222222,9,9,0,0,15
TXN00006118,2024-11-23 03:17:11,ACC000543,ACC000150,556.52,TRANSFER,850a72ee-f3e7,192.168.20.194,0,8,13,4433.35,6539.329999999999,554.16875,8,8,0,0,21
TXN00006119,2024-07-14 19:51:40,ACC000877,ACC000684,556.42,CASH_OUT,4513b375-5a37,192.168.62.29,0,13,9,3640.8600000000006,4558.82,280.06615384615384,12,13,0,0,22
TXN00006120,2024-05-14 14:09:16,ACC000230,ACC000345,98.88,CASH_OUT,c174935b-94a9,192.168.92.210,0,8,14,2859.4700000000003,10471.640000000001,357.43375,8,8,0,0,22
TXN00006121,2024-07-13 06:24:49,ACC000512,ACC000895,241.46,PAYMENT,c2eeffdb-cd9f,192.168.71.34,0,14,7,9955.970000000001,3791.8599999999997,711.1407142857142,13,12,0,0,21
TXN00006122,2024-03-12 07:26:58,ACC000741,ACC000066,22.37,CASH_OUT,5b7ad7b1-fd54,192.168.252.148,0,12,14,4959.71,9706.960000000001,413.30916666666667,12,12,0,0,26
TXN00006123,2024-10-13 20:19:00,ACC000600,ACC000820,730.23,TRANSFER,1dc4c9d4-5baa,192.168.106.123,0,11,11,5688.86,3189.95,517.1690909090909,10,11,0,0,22
TXN00006124,2024-07-22 15:10:04,ACC000414,ACC000265,306.01,CASH_OUT,6602e554-c5c3,192.168.51.24,0,7,9,1722.2200000000003,5803.3099999999995,246.03142857142862,7,7,0,0,16
TXN00006125,2024-04-10 21:01:53,ACC000867,ACC000100,58.42,PAYMENT,03b97897-00a5,192.168.46.235,0,13,10,4927.33,6705.84,379.0253846153846,13,13,0,0,23
TXN00006126,2024-04-11 22:09:14,ACC000093,ACC000164,360.12,PAYMENT,cc5ac11d-3a71,192.168.128.199,0,14,11,9641.53,5304.550000000001,688.6807142857143,14,14,0,0,25
TXN00006127,2024-12-28 15:03:39,ACC000672,ACC000767,215.13,PAYMENT,5eac71dd-2dc7,192.168.178.90,0,12,9,3840.05,3590.17,320.0041666666666,12,11,0,0,21
TXN00006128,2024-06-04 23:16:10,ACC000253,ACC000883,255.31,DEBIT,bc1dd77a-372b,192.168.235.189,0,10,11,5308.83,10688.32,530.883,10,10,0,0,21
TXN00006129,2024-01-03 03:15:08,ACC000052,ACC000318,94.92,DEBIT,78592a14-5b3c,192.168.1.238,0,9,8,6561.070000000001,2999.6300000000006,729.0077777777778,8,9,0,0,17
TXN00006130,2024-07-03 09:12:04,ACC000004,ACC000843,578.87,PAYMENT,5daad7bf-873a,192.168.168.37,0,14,5,8507.1,1916.73,607.65,14,14,0,0,19
TXN00006131,2024-01-02 00:48:09,ACC000102,ACC000730,104.38,DEBIT,8fb1cc99-313d,192.168.36.141,0,19,18,9207.37,8361.359999999999,484.59842105263147,17,19,0,0,37
TXN00006132,2024-03-09 15:17:09,ACC000054,ACC000059,115.38,TRANSFER,7625e422-25ec,192.168.40.211,0,14,16,6025.5199999999995,10954.17,430.39428571428573,13,14,0,0,30
TXN00006133,2024-01-27 02:18:13,ACC000715,ACC000206,186.52,DEBIT,9f28909f-12de,192.168.138.36,0,8,10,3243.9599999999996,5372.4,405.495,8,8,0,0,18
TXN00006134,2024-03-29 00:55:21,ACC000563,ACC000847,14.07,TRANSFER,68304263-889b,192.168.239.195,0,12,14,5835.83,8786.05,486.3191666666666,11,12,0,0,26
TXN00006135,2024-08-02 04:34:12,ACC000082,ACC000091,127.67,TRANSFER,05dd7418-be8a,192.168.130.33,0,4,9,1064.53,3252.92,266.1325,4,4,0,0,13
TXN00006136,2024-05-03 06:57:31,ACC000214,ACC000304,20.05,TRANSFER,b2349c74-bc91,192.168.247.31,0,16,10,10198.5,4156.47,637.40625,16,16,0,0,26
TXN00006137,2024-12-30 19:25:26,ACC000246,ACC000109,661.48,DEBIT,e933dfd0-09f7,192.168.76.111,0,15,9,6783.28,2468.38,452.21866666666665,15,14,0,0,24
TXN00006138,2024-05-18 22:33:19,ACC000765,ACC000101,853.3,DEBIT,20b4f1a8-2067,192.168.236.176,0,12,5,4734.95,1705.0800000000002,394.5791666666667,11,12,0,0,17
TXN00006139,2024-11-20 07:46:37,ACC000780,ACC000667,375.95,TRANSFER,d8863690-43e7,192.168.201.114,0,12,7,4446.610000000001,5831.91,370.5508333333333,12,11,0,0,19
TXN00006140,2024-07-01 09:36:41,ACC000799,ACC000767,137.78,DEBIT,9f28909f-12de,192.168.127.7,0,6,12,3303.9500000000003,8530.38,550.6583333333334,6,6,0,0,18
TXN00006141,2024-01-17 10:24:45,ACC000905,ACC000949,2.35,CASH_OUT,6ee1d3a0-d86f,192.168.227.39,0,7,9,4110.32,2941.5000000000005,587.1885714285714,7,7,0,0,16
TXN00006142,2024-08-26 00:57:49,ACC000700,ACC000732,429.75,TRANSFER,949823c0-869e,192.168.8.32,0,12,8,5262.450000000001,2967.2,438.5375,12,11,0,0,20
TXN00006143,2024-07-25 09:46:21,ACC000739,ACC000519,895.24,CASH_OUT,35b23ab7-de30,192.168.193.50,0,15,10,6478.92,4621.52,431.928,14,15,0,0,25
TXN00006144,2024-08-31 17:21:25,ACC000865,ACC000651,2213.15,CASH_OUT,100f6335-9d5b,192.168.236.176,0,13,9,6935.369999999998,6190.71,533.49,13,13,0,0,22
TXN00006145,2024-10-28 06:22:21,ACC000616,ACC000654,7460.8,PAYMENT,bc1dd77a-372b,192.168.51.24,1,12,31,142031.34999999998,412814.91,11835.945833333333,12,11,7,14,43
TXN00006146,2024-01-16 07:39:19,ACC000981,ACC000448,69.67,CASH_OUT,fea98217-147f,192.168.128.144,0,12,13,5295.349999999999,7149.01,441.2791666666667,11,12,0,0,25
TXN00006147,2024-08-15 17:47:41,ACC000542,ACC000169,955.31,TRANSFER,cc2bfbd8-8419,192.168.235.189,0,4,14,3204.37,4730.65,801.0925,4,4,0,0,18
TXN00006148,2024-06-10 14:55:09,ACC000483,ACC000944,439.57,DEBIT,4c055028-d9dc,192.168.112.238,0,8,10,5072.9800000000005,4856.719999999999,634.1225000000001,8,8,0,0,18
TXN00006149,2024-06-24 12:29:00,ACC000535,ACC000762,29.92,PAYMENT,07e6a2c8-6571,192.168.35.148,0,7,7,2529.6400000000003,1695.8400000000001,361.37714285714287,7,7,0,0,14
TXN00006150,2024-07-09 07:28:46,ACC000798,ACC000479,256.66,TRANSFER,625b3fc6-93cf,192.168.227.39,0,19,11,9903.820000000002,7843.64,521.2536842105263,17,19,0,0,30
TXN00006151,2024-04-26 10:04:03,ACC000732,ACC000232,64.49,DEBIT,100f6335-9d5b,192.168.139.40,0,9,10,5615.739999999999,6794.859999999999,623.971111111111,9,9,0,0,19
TXN00006152,2024-07-02 19:21:45,ACC000108,ACC000436,1223.35,TRANSFER,bc1dd77a-372b,192.168.171.125,0,9,7,6975.18,6504.070000000001,775.02,9,9,0,0,16
TXN00006153,2024-06-07 10:57:10,ACC000797,ACC000630,310.44,PAYMENT,f5f95b10-5490,192.168.236.108,0,22,13,9941.929999999998,4810.719999999999,451.90590909090906,22,22,0,0,35
TXN00006154,2024-01-21 22:46:30,ACC000132,ACC000915,2775.04,DEBIT,7625e422-25ec,192.168.252.237,0,10,13,8339.96,5658.38,833.996,10,10,0,0,23
TXN00006155,2024-05-03 04:32:57,ACC000257,ACC000492,716.92,TRANSFER,44b1e350-e3bc,192.168.11.50,0,9,10,2957.0099999999998,5325.34,328.5566666666667,9,9,0,0,19
TXN00006156,2024-03-11 18:03:15,ACC000284,ACC000913,38046.32,PAYMENT,053d265a-683b,192.168.178.90,1,17,28,273517.96,482236.39,16089.291764705884,17,16,10,18,45
TXN00006157,2024-02-17 17:13:59,ACC000041,ACC000458,582.99,TRANSFER,1dc4c9d4-5baa,192.168.41.145,0,9,12,3920.9700000000007,5233.26,435.6633333333334,9,8,0,0,21
TXN00006158,2024-10-09 12:36:15,ACC000921,ACC000924,301.57,CASH_OUT,72070ab1-fab7,192.168.214.99,0,14,13,7870.959999999999,6988.26,562.2114285714287,14,14,0,0,27
TXN00006159,2024-08-07 18:04:19,ACC000560,ACC000015,105.54,CASH_OUT,fc256f75-429a,192.168.85.168,0,12,10,10345.37,4428.9400000000005,862.1141666666667,12,11,0,0,22
TXN00006160,2024-09-01 10:02:43,ACC000803,ACC000360,332.74,TRANSFER,100f6335-9d5b,192.168.33.124,0,6,10,2635.05,6619.16,439.175,6,6,0,0,16
TXN00006161,2024-04-24 04:32:47,ACC000015,ACC000173,780.09,CASH_OUT,2f2e9ac5-f84c,192.168.144.141,0,8,12,4652.7,3998.26,581.5875,8,8,0,0,20
TXN00006162,2024-03-06 22:23:29,ACC000198,ACC000817,205.95,PAYMENT,a33553bb-0da7,192.168.19.119,0,9,10,3543.19,2838.1900000000005,393.6877777777778,9,9,0,0,19
TXN00006163,2024-10-20 23:02:13,ACC000897,ACC000404,258.6,TRANSFER,cda98a9c-5fc5,192.168.40.211,0,6,3,1546.86,213.45,257.81,6,6,0,0,9
TXN00006164,2024-02-27 09:15:52,ACC000400,ACC000599,1340.55,DEBIT,5d839766-3ae6,192.168.127.127,0,14,15,7567.5599999999995,7900.9,540.5400000000001,14,13,0,0,29
TXN00006165,2024-02-02 19:44:12,ACC000616,ACC000684,2074.87,CASH_OUT,64056067-31e8,192.168.244.23,0,12,31,142031.34999999998,412814.91,11835.945833333333,12,11,7,14,43
TXN00006166,2024-11-12 08:04:37,ACC000867,ACC000466,72.73,DEBIT,35b23ab7-de30,192.168.126.178,0,13,10,4927.33,6705.84,379.0253846153846,13,13,0,0,23
TXN00006167,2024-12-20 12:47:53,ACC000020,ACC000398,157.06,CASH_OUT,817c9e4b-a7e1,192.168.46.42,0,7,9,1746.4599999999998,4778.3099999999995,249.49428571428567,7,7,0,0,16
TXN00006168,2024-09-03 12:12:55,ACC000067,ACC000447,48.82,TRANSFER,ac717d81-e3d1,192.168.76.111,0,10,7,5105.6900000000005,2178.51,510.56899999999996,9,10,0,0,17
TXN00006169,2024-05-24 04:51:48,ACC000251,ACC000591,218.23,PAYMENT,6db1c0a8-0fc2,192.168.38.226,0,14,10,5600.639999999999,5296.960000000001,400.0457142857142,14,14,0,0,24
TXN00006170,2024-09-07 15:45:32,ACC000091,ACC000329,22.83,TRANSFER,a1cd5a60-fe4d,192.168.187.189,0,10,8,4681.7,1697.3000000000002,468.17,9,10,0,0,18
TXN00006171,2024-08-30 15:44:56,ACC000858,ACC000416,479.37,PAYMENT,a71524df-57c9,192.168.236.176,0,5,7,3287.9800000000005,4627.18,657.596,5,5,0,0,12
TXN00006172,2024-03-28 16:05:42,ACC000397,ACC000074,1298.19,TRANSFER,72070ab1-fab7,192.168.160.22,0,5,15,3373.8300000000004,6336.41,674.766,5,4,0,0,20
TXN00006173,2024-01-12 16:11:25,ACC000222,ACC000202,565.44,CASH_OUT,6db1c0a8-0fc2,192.168.46.235,0,11,6,5913.840000000001,3559.2299999999996,537.6218181818182,10,9,0,0,17
TXN00006174,2024-04-26 20:48:27,ACC000914,ACC000800,185.26,PAYMENT,1f08b355-06ec,192.168.253.216,0,8,10,4748.25,5549.65,593.53125,8,8,0,0,18
TXN00006175,2024-08-12 06:16:06,ACC000719,ACC000766,14.42,PAYMENT,85a41e77-b602,192.168.139.40,0,6,8,5241.4,4404.15,873.5666666666666,6,6,0,0,14
TXN00006176,2024-12-30 11:22:52,ACC000591,ACC000140,29.39,CASH_OUT,3a927c56-ebe5,192.168.119.199,0,13,10,6527.46,4415.74,502.1123076923077,13,12,0,0,23
TXN00006177,2024-05-06 15:52:25,ACC000515,ACC000067,121.33,TRANSFER,a16874e1-a2e5,192.168.187.193,0,12,8,5361.02,3826.79,446.7516666666667,11,12,0,0,20
TXN00006178,2024-02-22 08:05:49,ACC000308,ACC000934,1767.85,DEBIT,c701abc0-99c3,192.168.96.67,0,14,8,6222.52,4234.07,444.4657142857141,13,13,0,0,22
TXN00006179,2024-10-29 09:42:39,ACC000615,ACC000828,50.9,TRANSFER,554889d1-7175,192.168.247.31,0,9,6,4473.01,2258.58,497.00111111111113,9,9,0,0,15
TXN00006180,2024-01-17 01:42:44,ACC000323,ACC000878,374.1,PAYMENT,c476b015-8cae,192.168.46.235,0,14,11,5592.820000000001,4738.500000000001,399.48714285714294,13,14,0,0,25
TXN00006181,2024-02-20 04:47:40,ACC000103,ACC000377,1989.83,DEBIT,b138ec9d-22bc,192.168.154.92,0,12,8,9797.36,5290.41,816.4466666666667,12,12,0,0,20
TXN00006182,2024-06-23 11:29:18,ACC000736,ACC000373,948.05,DEBIT,64056067-31e8,192.168.71.34,0,12,10,7312.1900000000005,6742.450000000001,609.3491666666667,12,12,0,0,22
TXN00006183,2024-01-01 05:40:47,ACC000715,ACC000297,379.96,PAYMENT,cdcf571a-c7fd,192.168.29.132,0,8,10,3243.9599999999996,5372.4,405.495,8,8,0,0,18
TXN00006184,2024-11-12 21:04:14,ACC000236,ACC000683,117.0,CASH_OUT,949823c0-869e,192.168.248.77,0,11,6,7718.1900000000005,2505.21,701.6536363636365,11,11,0,0,17
TXN00006185,2024-12-10 04:09:39,ACC000238,ACC000317,415.72,TRANSFER,b6351af2-5048,192.168.113.226,0,23,21,346185.29,202792.44999999998,15051.534347826086,21,19,14,8,44
TXN00006186,2024-03-26 23:08:26,ACC000003,ACC000333,812.99,TRANSFER,937c677f-c5c4,192.168.75.129,0,14,17,6192.679999999999,9432.86,442.33428571428567,13,14,0,0,31
TXN00006187,2024-01-22 14:14:02,ACC000901,ACC000779,702.57,DEBIT,05dd7418-be8a,192.168.42.151,0,11,10,5773.13,5431.23,524.8299999999999,11,11,0,0,21
TXN00006188,2024-04-27 06:49:37,ACC000430,ACC000265,523.25,DEBIT,a33553bb-0da7,192.168.143.170,0,5,10,4645.43,4730.32,929.086,5,5,0,0,15
TXN00006189,2024-01-01 16:12:04,ACC000517,ACC000839,36.27,DEBIT,f7cc485b-86ee,192.168.81.246,0,25,9,327919.82,82661.21,13116.792800000001,22,22,13,4,34
TXN00006190,2024-05-03 08:02:56,ACC000876,ACC000982,1159.38,DEBIT,053d265a-683b,192.168.104.103,0,8,13,5504.540000000001,6000.66,688.0675,8,8,0,0,21
TXN00006191,2024-11-10 21:55:05,ACC000252,ACC000565,65.08,TRANSFER,adb287a1-14ab,192.168.106.206,0,10,11,5272.589999999999,4916.22,527.259,10,10,0,0,21
TXN00006192,2024-03-22 00:49:49,ACC000140,ACC000559,577.51,DEBIT,eda3e22c-06cb,192.168.70.160,0,8,12,3733.0500000000006,3812.29,466.63125,8,8,0,0,20
TXN00006193,2024-08-20 00:34:56,ACC000929,ACC000504,35.77,TRANSFER,19c4c7c6-a20d,192.168.71.34,0,7,8,4154.34,6024.48,593.4771428571428,7,7,0,0,15
TXN00006194,2024-08-18 02:04:17,ACC000137,ACC000239,221.36,DEBIT,68304263-889b,192.168.174.160,0,17,10,5971.0599999999995,5777.910000000001,351.2388235294118,17,15,0,0,27
TXN00006195,2024-01-01 18:45:11,ACC000518,ACC000100,507.69,CASH_OUT,fea98217-147f,192.168.126.113,0,6,9,2676.3100000000004,4758.81,446.0516666666666,6,6,0,0,15
TXN00006196,2024-09-19 00:41:19,ACC000158,ACC000385,22.18,DEBIT,cddaf428-cd1d,192.168.46.235,0,7,7,4569.1,3956.7399999999993,652.7285714285715,6,7,0,0,14
TXN00006197,2024-05-27 16:20:44,ACC000164,ACC000232,366.47,TRANSFER,fb8562dc-bd8f,192.168.87.30,0,9,5,2159.9100000000003,1386.38,239.99,8,8,0,0,14
TXN00006198,2024-03-31 23:49:26,ACC000157,ACC000302,470.52,CASH_OUT,cf350dc9-b1fc,192.168.179.52,0,11,13,6870.1,8459.09,624.5545454545454,11,11,0,0,24
TXN00006199,2024-03-17 07:57:35,ACC000389,ACC000032,17685.8,DEBIT,c701abc0-99c3,192.168.162.36,1,23,21,271925.22000000003,339898.71,11822.835652173915,19,20,10,11,44
TXN00006200,2024-03-13 10:24:32,ACC000479,ACC000144,647.99,TRANSFER,5d839766-3ae6,192.168.126.177,0,12,6,8771.710000000001,1716.28,730.9758333333334,12,11,0,0,18
TXN00006201,2024-07-26 22:39:31,ACC000452,ACC000104,393.5,PAYMENT,725f108e-b669,192.168.125.183,0,7,16,4767.06,5717.139999999999,681.0085714285715,7,7,0,0,23
TXN00006202,2024-02-17 02:03:14,ACC000062,ACC000846,397.0,TRANSFER,c2eeffdb-cd9f,192.168.169.110,0,14,11,3953.6600000000003,3826.359999999999,282.4042857142857,14,14,0,0,25
TXN00006203,2024-11-20 04:42:09,ACC000370,ACC000393,1784.96,DEBIT,b1213f4c-455f,192.168.17.211,0,17,9,12712.75,5614.400000000001,747.8088235294118,17,15,0,0,26
TXN00006204,2024-02-15 11:48:33,ACC000544,ACC000656,23.15,DEBIT,e933dfd0-09f7,192.168.9.36,0,10,4,2680.6800000000003,1287.4499999999998,268.068,10,10,0,0,14
TXN00006205,2024-10-01 19:49:59,ACC000680,ACC000740,1446.2,TRANSFER,64030d45-4d33,192.168.70.198,0,11,13,6510.910000000001,5587.19,591.9009090909092,11,11,0,0,24
TXN00006206,2024-04-13 21:29:51,ACC000498,ACC000325,349.53,TRANSFER,05fd3a57-1932,192.168.9.36,0,6,12,1517.3300000000002,5519.179999999999,252.88833333333335,6,5,0,0,18
TXN00006207,2024-10-19 06:32:54,ACC000794,ACC000190,222.73,TRANSFER,817c9e4b-a7e1,192.168.218.72,0,15,12,10395.160000000002,6129.42,693.0106666666666,15,14,0,0,27
TXN00006208,2024-07-02 19:07:41,ACC000860,ACC000308,194.24,CASH_OUT,c2eeffdb-cd9f,192.168.210.34,0,13,9,6073.37,4821.01,467.18230769230763,13,13,0,0,22
TXN00006209,2024-04-18 15:07:02,ACC000722,ACC000470,272.29,DEBIT,0ada9503-596c,192.168.214.99,0,9,9,4074.13,3330.7799999999997,452.68111111111114,9,9,0,0,18
TXN00006210,2024-02-04 18:13:00,ACC000051,ACC000165,1737.49,CASH_OUT,362203aa-4411,192.168.195.211,0,11,10,8054.9400000000005,3084.66,732.2672727272727,11,11,0,0,21
TXN00006211,2024-08-16 16:33:01,ACC000265,ACC000789,1362.73,DEBIT,e933dfd0-09f7,192.168.93.230,0,8,8,3228.14,3580.09,403.5175,8,8,0,0,16
TXN00006212,2024-07-08 18:51:47,ACC000151,ACC000914,1138.4,CASH_OUT,0d21b4b0-c079,192.168.229.73,0,10,7,5185.24,4486.040000000001,518.5240000000001,10,10,0,0,17
TXN00006213,2024-01-13 05:01:47,ACC000046,ACC000459,343.98,CASH_OUT,fc36948c-bf26,192.168.113.229,0,9,11,4969.82,6006.3200000000015,552.2022222222222,9,9,0,0,20
TXN00006214,2024-11-10 11:45:51,ACC000139,ACC000010,551.0,DEBIT,5e020170-ca5e,192.168.117.205,0,8,12,4217.489999999999,5317.79,527.18625,7,8,0,0,20
TXN00006215,2024-02-26 04:50:08,ACC000699,ACC000211,387.93,TRANSFER,eb20f763-5ad3,192.168.160.22,0,11,14,8111.870000000001,7306.62,737.4427272727273,11,11,0,0,25
TXN00006216,2024-12-12 10:37:23,ACC000880,ACC000854,267.86,CASH_OUT,cc2bfbd8-8419,192.168.203.200,0,15,13,7631.27,7834.11,508.7513333333334,15,14,0,0,28
TXN00006217,2024-03-17 02:29:08,ACC000213,ACC000744,199.17,DEBIT,b6351af2-5048,192.168.73.105,0,8,6,2208.19,1977.23,276.02375000000006,8,8,0,0,14
TXN00006218,2024-12-06 10:03:58,ACC000487,ACC000427,512.51,CASH_OUT,85a41e77-b602,192.168.202.48,0,10,7,5166.41,2945.66,516.6410000000001,10,9,0,0,17
TXN00006219,2024-07-30 00:01:12,ACC000618,ACC000128,198.67,DEBIT,2729a899-98eb,192.168.37.161,0,13,10,7878.74,7233.910000000001,606.056923076923,13,13,0,0,23
TXN00006220,2024-09-11 21:20:52,ACC000739,ACC000516,901.24,TRANSFER,b2349c74-bc91,192.168.169.171,0,15,10,6478.92,4621.52,431.928,14,15,0,0,25
